idx,time_imp,imp_count,hist_count,best_model
1360,9,12,126,2
1361,7,26,24,3
1362,3,30,4,2
1363,12,7,3,1
1364,5,2,8,3
1365,9,2,9,3
1366,4,149,33,2
1367,14,104,32,2
1368,6,14,10,3
1369,14,20,45,1
1370,10,56,8,2
1371,7,39,4,2
1372,3,17,25,3
1373,5,69,16,2
1374,9,3,29,3
1375,9,19,74,1
1376,7,22,10,1
1377,8,2,7,3
1378,19,31,3,1
1379,5,65,5,1
1380,11,27,138,1
1381,10,10,4,1
1382,12,6,1,2
1383,14,58,26,2
1384,11,43,18,1
1385,14,35,5,2
1386,5,17,51,3
1387,10,61,83,2
1388,7,8,14,2
1389,3,7,83,3
1390,15,40,10,2
1391,9,82,13,1
1392,1,11,5,3
1393,15,114,28,1
1394,6,13,5,2
1395,13,120,16,2
1396,5,10,34,2
1397,11,6,35,3
1398,5,10,19,2
1399,16,87,2,3
1400,4,120,34,1
1401,3,13,62,2
1402,10,6,38,2
1403,10,10,2,1
1404,9,7,44,2
1405,10,11,37,2
1406,1,11,0,2
1407,11,13,5,3
1408,12,20,4,2
1409,13,32,62,1
1410,13,26,10,1
1411,7,12,5,3
1412,6,36,63,2
1413,8,82,6,1
1414,10,2,9,3
1415,1,13,10,3
1416,13,42,36,3
1417,4,7,8,1
1418,15,7,23,1
1419,9,41,41,1
1420,10,16,48,1
1421,22,49,0,1
1422,6,7,122,3
1423,10,7,12,1
1424,9,8,35,1
1425,8,53,24,2
1426,16,76,2,1
1427,7,85,40,1
1428,18,60,32,1
1429,10,26,4,3
1430,14,22,11,2
1431,6,11,4,2
1432,13,7,38,3
1433,20,45,0,1
1434,6,91,21,1
1435,11,28,97,2
1436,8,31,7,2
1437,5,2,41,2
1438,11,2,0,2
1439,10,11,12,1
1440,10,86,7,1
1441,13,53,4,1
1442,20,25,24,1
1443,6,32,0,1
1444,12,13,27,2
1445,9,83,38,1
1446,12,23,48,3
1447,11,76,2,1
1448,2,54,44,2
1449,12,7,2,3
1450,8,49,9,1
1451,16,43,50,1
1452,13,35,11,3
1453,14,27,197,2
1454,13,28,12,2
1455,12,6,40,2
1456,5,33,37,3
1457,5,20,50,2
1458,10,47,196,1
1459,5,126,12,2
1460,11,11,7,1
1461,5,11,5,2
1462,15,26,32,3
1463,12,69,3,2
1464,8,44,6,1
1465,17,147,44,1
1466,14,5,45,2
1467,8,22,56,2
1468,6,5,18,2
1469,5,58,7,3
1470,14,54,3,1
1471,14,5,11,1
1472,8,6,4,3
1473,8,73,3,2
1474,5,87,72,1
1475,6,10,33,2
1476,12,14,8,1
1477,10,14,32,2
1478,11,19,35,2
1479,6,35,6,2
1480,12,13,9,3
1481,0,82,9,1
1482,18,27,45,2
1483,6,116,5,1
1484,11,11,10,3
1485,4,13,3,1
1486,6,2,12,3
1487,7,12,18,2
1488,9,13,13,2
1489,12,53,58,1
1490,10,31,32,1
1491,13,64,0,1
1492,7,17,3,2
1493,15,10,4,2
1494,4,47,34,2
1495,10,53,3,3
1496,9,7,112,1
1497,8,19,23,3
1498,14,51,17,2
1499,7,32,3,3
1500,10,32,85,1
1501,8,12,19,3
1502,10,7,20,3
1503,11,8,3,2
1504,15,113,9,2
1505,12,11,51,2
1506,11,61,4,3
1507,6,29,77,1
1508,6,13,9,1
1509,7,11,2,3
1510,5,17,4,3
1511,4,42,29,2
1512,4,44,6,3
1513,19,106,138,2
1514,10,9,59,1
1515,7,16,132,2
1516,8,111,30,1
1517,7,4,37,2
1518,15,3,15,3
1519,17,35,10,3
1520,14,33,46,1
1521,6,27,7,1
1522,11,28,7,1
1523,9,52,23,2
1524,7,17,1,1
1525,16,80,0,1
1526,9,19,91,1
1527,15,30,24,1
1528,11,35,84,2
1529,11,131,31,2
1530,14,24,38,1
1531,1,31,19,2
1532,4,7,41,1
1533,10,2,3,3
1534,14,19,0,2
1535,12,2,24,2
1536,7,7,25,1
1537,10,2,30,3
1538,7,11,54,1
1539,22,5,3,2
1540,7,54,77,1
1541,7,26,18,1
1542,7,114,13,2
1543,14,17,44,2
1544,15,37,107,1
1545,6,14,5,3
1546,16,17,13,3
1547,5,23,67,1
1548,13,26,65,2
1549,9,14,11,2
1550,9,14,8,2
1551,5,6,101,2
1552,11,12,14,1
1553,7,19,49,2
1554,9,114,7,1
1555,5,213,1,1
1556,5,43,28,2
1557,8,5,9,3
1558,2,145,11,1
1559,4,2,7,3
1560,21,71,3,2
1561,9,126,4,2
1562,9,19,8,2
1563,7,22,8,1
1564,10,7,38,3
1565,9,30,14,1
1566,15,30,72,2
1567,12,43,8,1
1568,11,45,31,1
1569,11,9,287,1
1570,4,14,12,2
1571,13,16,22,2
1572,9,32,10,1
1573,8,2,2,3
1574,9,14,0,1
1575,9,27,25,1
1576,20,2,26,3
1577,14,2,10,2
1578,7,32,30,3
1579,15,49,34,1
1580,5,128,35,2
1581,10,32,18,3
1582,8,32,23,1
1583,6,42,28,3
1584,9,59,34,2
1585,12,37,18,3
1586,10,20,11,1
1587,13,12,5,3
1588,12,17,50,1
1589,10,16,13,1
1590,7,92,27,1
1591,10,23,21,3
1592,6,119,7,1
1593,8,17,18,1
1594,23,23,150,1
1595,12,4,35,3
1596,6,4,7,2
1597,7,9,5,3
1598,14,46,27,2
1599,9,77,100,1
1600,5,3,96,1
1601,5,82,9,1
1602,11,12,130,1
1603,14,44,23,1
1604,11,22,71,1
1605,6,27,24,2
1606,12,72,15,3
1607,2,214,69,1
1608,9,12,5,2
1609,11,11,21,2
1610,10,8,10,3
1611,10,12,45,2
1612,14,35,43,2
1613,13,2,0,2
1614,12,28,23,2
1615,10,16,17,2
1616,13,11,30,1
1617,9,16,47,2
1618,8,53,76,1
1619,7,11,8,3
1620,11,91,9,1
1621,15,6,117,3
1622,6,17,30,2
1623,10,122,39,3
1624,12,5,51,2
1625,12,22,13,2
1626,0,73,9,2
1627,13,52,8,2
1628,13,23,5,2
1629,5,12,89,2
1630,11,11,64,1
1631,4,27,66,2
1632,8,97,2,2
1633,11,12,28,1
1634,11,21,33,2
1635,5,11,5,3
1636,11,50,3,1
1637,7,151,76,2
1638,22,2,3,3
1639,13,3,180,2
1640,13,9,79,2
1641,8,19,12,2
1642,18,61,11,1
1643,13,55,50,1
1644,3,4,6,3
1645,5,4,4,3
1646,9,18,57,2
1647,11,11,18,2
1648,11,54,15,1
1649,5,34,2,3
1650,8,87,130,2
1651,20,48,14,2
1652,8,34,10,1
1653,7,190,12,2
1654,7,14,3,1
1655,15,2,79,2
1656,9,19,20,2
1657,13,22,89,3
1658,6,41,11,1
1659,19,17,64,3
1660,7,7,12,2
1661,9,7,85,2
1662,11,40,176,1
1663,16,103,57,2
1664,15,4,73,1
1665,11,5,20,3
1666,14,9,10,1
1667,10,22,15,1
1668,15,17,28,3
1669,7,17,36,2
1670,10,12,47,2
1671,19,27,46,3
1672,12,140,19,3
1673,11,18,97,1
1674,13,94,87,2
1675,11,68,26,2
1676,17,2,23,3
1677,3,7,87,3
1678,12,168,0,1
1679,12,12,19,1
1680,10,7,15,3
1681,13,10,13,2
1682,5,6,8,3
1683,8,6,49,1
1684,7,67,106,2
1685,9,7,5,3
1686,9,145,34,1
1687,11,34,39,3
1688,13,78,48,1
1689,9,79,19,1
1690,8,96,72,2
1691,8,89,45,1
1692,10,31,52,3
1693,14,77,50,1
1694,8,44,30,2
1695,6,26,7,2
1696,16,15,74,1
1697,10,28,32,3
1698,8,11,3,2
1699,7,28,11,2
1700,15,13,10,3
1701,4,2,17,3
1702,9,136,31,1
1703,8,11,10,2
1704,11,12,43,2
1705,13,22,42,2
1706,7,10,13,1
1707,5,22,5,3
1708,12,18,45,3
1709,4,62,50,3
1710,15,46,28,2
1711,14,5,7,3
1712,8,2,21,2
1713,10,55,34,2
1714,7,79,7,1
1715,13,100,66,1
1716,11,10,25,1
1717,13,21,15,1
1718,7,8,19,3
1719,7,17,174,2
1720,16,2,48,2
1721,17,25,185,2
1722,14,191,27,1
1723,6,14,10,2
1724,6,12,30,2
1725,8,6,54,1
1726,8,116,1,1
1727,10,38,38,2
1728,6,9,0,3
1729,6,72,48,1
1730,1,11,8,2
1731,11,19,15,1
1732,6,150,15,1
1733,12,5,26,3
1734,10,23,6,1
1735,7,13,7,1
1736,15,3,32,2
1737,0,17,28,1
1738,11,19,1,1
1739,6,7,14,2
1740,14,78,41,3
1741,10,7,45,2
1742,7,32,322,1
1743,14,59,7,1
1744,9,12,2,3
1745,4,2,7,3
1746,5,68,25,2
1747,20,17,5,3
1748,8,57,383,2
1749,20,2,11,3
1750,2,5,3,2
1751,15,30,78,1
1752,12,6,70,2
1753,15,34,30,1
1754,6,2,63,3
1755,7,13,2,2
1756,6,19,15,1
1757,12,10,14,2
1758,11,23,0,2
1759,3,44,82,1
1760,13,4,14,2
1761,14,54,9,3
1762,6,7,32,2
1763,16,36,351,1
1764,9,25,13,2
1765,7,82,8,2
1766,12,7,49,2
1767,8,10,60,3
1768,18,6,43,2
1769,13,69,9,2
1770,6,16,24,2
1771,8,127,96,1
1772,16,17,12,1
1773,9,123,59,1
1774,8,134,36,1
1775,10,9,19,2
1776,9,14,20,2
1777,13,57,24,1
1778,6,17,9,1
1779,7,2,272,3
1780,6,50,114,1
1781,7,19,22,1
1782,8,14,15,2
1783,5,9,35,3
1784,20,14,3,2
1785,10,37,15,2
1786,13,19,9,2
1787,12,91,5,2
1788,10,32,142,1
1789,5,27,22,1
1790,7,13,9,2
1791,8,22,30,2
1792,12,25,28,3
1793,7,7,12,2
1794,9,2,5,3
1795,8,91,51,3
1796,3,78,16,2
1797,12,73,130,2
1798,10,109,19,3
1799,13,28,12,2
1800,15,262,24,2
1801,8,44,37,1
1802,9,5,20,2
1803,10,2,37,2
1804,13,12,27,2
1805,14,37,19,1
1806,4,2,3,3
1807,11,40,51,1
1808,9,32,0,1
1809,8,133,69,1
1810,13,44,23,1
1811,13,13,6,3
1812,6,155,86,1
1813,16,17,24,2
1814,14,60,76,3
1815,10,2,10,3
1816,12,222,7,1
1817,0,25,2,3
1818,17,20,6,2
1819,7,34,142,1
1820,7,2,6,3
1821,13,30,43,1
1822,6,37,52,1
1823,14,50,19,2
1824,5,17,16,1
1825,18,132,12,1
1826,9,45,17,1
1827,10,15,4,3
1828,4,67,88,2
1829,12,47,58,2
1830,7,37,37,1
1831,8,42,46,1
1832,11,56,13,2
1833,11,7,0,1
1834,12,102,12,1
1835,12,7,13,2
1836,8,34,111,1
1837,11,6,22,1
1838,9,38,38,3
1839,14,8,23,1
1840,14,2,3,1
1841,4,20,6,1
1842,9,30,11,2
1843,10,27,79,2
1844,5,140,0,1
1845,5,117,146,2
1846,11,2,9,2
1847,9,33,63,2
1848,13,70,6,2
1849,7,13,18,2
1850,13,93,23,2
1851,6,14,82,2
1852,10,94,10,2
1853,7,132,18,1
1854,7,12,34,2
1855,12,22,15,3
1856,11,87,8,1
1857,15,116,72,1
1858,18,43,11,1
1859,12,60,5,1
1860,8,19,9,1
1861,12,45,2,2
1862,7,25,5,2
1863,14,19,39,1
1864,9,2,4,2
1865,9,56,197,2
1866,6,53,7,1
1867,14,2,4,3
1868,7,19,13,1
1869,10,36,49,1
1870,5,12,19,2
1871,8,14,41,3
1872,8,11,3,2
1873,8,6,3,1
1874,16,2,11,3
1875,11,27,9,1
1876,13,17,33,1
1877,16,2,13,3
1878,12,18,12,1
1879,16,23,24,1
1880,10,3,105,2
1881,6,9,0,1
1882,12,2,39,3
1883,10,168,9,2
1884,16,78,40,2
1885,6,44,36,1
1886,13,51,47,2
1887,7,54,34,2
1888,6,7,44,1
1889,10,12,8,2
1890,15,61,10,3
1891,3,20,94,2
1892,6,22,202,1
1893,17,30,34,2
1894,12,5,37,1
1895,11,4,62,3
1896,5,87,37,2
1897,10,43,9,2
1898,3,41,5,1
1899,12,32,18,2
1900,10,3,54,2
1901,9,41,25,2
1902,13,14,25,1
1903,8,19,9,2
1904,16,2,3,2
1905,10,7,24,1
1906,5,10,13,2
1907,7,7,8,1
1908,5,40,1,1
1909,0,115,4,1
1910,7,22,102,2
1911,11,28,5,1
1912,14,26,72,1
1913,5,7,47,3
1914,11,2,12,2
1915,15,32,107,2
1916,7,138,5,2
1917,12,66,35,1
1918,13,31,15,2
1919,7,2,5,3
1920,14,32,7,3
1921,8,22,30,1
1922,8,44,65,1
1923,14,50,35,1
1924,12,4,33,3
1925,10,117,8,2
1926,8,36,28,1
1927,8,24,21,2
1928,4,21,41,2
1929,4,18,40,2
1930,7,75,37,2
1931,7,71,98,1
1932,6,211,12,2
1933,15,17,13,2
1934,11,85,15,1
1935,8,20,7,2
1936,6,14,11,3
1937,10,5,18,3
1938,11,49,21,1
1939,14,77,85,3
1940,8,13,32,2
1941,11,95,60,2
1942,8,14,38,1
1943,8,2,38,3
1944,10,75,26,3
1945,12,7,92,2
1946,1,38,3,2
1947,13,67,31,2
1948,13,4,25,2
1949,9,25,41,3
1950,11,8,5,3
1951,11,13,38,3
1952,10,3,25,3
1953,2,53,52,1
1954,1,34,47,2
1955,11,169,6,1
1956,7,11,4,1
1957,10,94,19,2
1958,7,31,55,1
1959,7,63,172,1
1960,5,112,34,1
1961,10,22,19,2
1962,6,22,7,2
1963,7,17,61,1
1964,7,17,32,2
1965,3,4,8,3
1966,7,49,2,1
1967,4,17,137,2
1968,7,11,3,1
1969,11,14,10,2
1970,5,7,13,3
1971,10,5,25,3
1972,8,7,3,2
1973,8,39,25,2
1974,15,58,22,2
1975,14,72,191,3
1976,6,14,113,1
1977,12,7,25,1
1978,6,26,39,2
1979,6,26,11,2
1980,5,30,13,1
1981,8,7,6,3
1982,15,68,15,2
1983,13,21,1,3
1984,3,60,12,1
1985,13,44,21,1
1986,9,197,0,1
1987,14,33,3,3
1988,11,6,22,1
1989,6,27,7,1
1990,11,18,36,2
1991,16,12,52,3
1992,11,72,8,1
1993,7,5,36,1
1994,10,32,29,2
1995,12,25,15,3
1996,9,102,73,1
1997,12,8,26,1
1998,4,221,54,1
1999,6,38,5,1
2000,7,143,6,1
2001,6,61,70,1
2002,10,7,77,2
2003,8,82,2,1
2004,6,5,0,1
2005,16,43,25,3
2006,8,123,127,2
2007,10,9,5,1
2008,6,119,8,2
2009,6,7,24,2
2010,16,2,5,3
2011,14,7,56,3
2012,2,4,49,2
2013,10,8,44,3
2014,7,85,5,3
2015,7,5,65,3
2016,5,30,28,1
2017,6,30,115,1
2018,15,81,23,3
2019,16,5,6,3
2020,12,39,11,2
2021,8,42,43,2
2022,9,2,2,3
2023,11,70,141,1
2024,21,7,4,2
2025,6,115,136,2
2026,5,28,15,3
2027,8,14,21,2
2028,9,11,10,3
2029,14,41,4,2
2030,11,72,14,2
2031,8,85,6,1
2032,8,16,0,1
2033,13,7,14,3
2034,13,31,4,3
2035,4,124,6,2
2036,18,18,5,3
2037,10,27,22,2
2038,9,82,18,1
2039,12,17,22,1
2040,17,28,2,3
2041,17,40,15,1
2042,9,47,19,3
2043,9,20,14,1
2044,9,5,42,1
2045,7,73,67,2
2046,11,2,126,2
2047,6,34,13,2
2048,16,71,6,1
2049,9,31,39,3
2050,2,22,16,3
2051,5,11,20,1
2052,6,12,2,1
2053,11,2,13,3
2054,16,50,36,2
2055,12,12,74,3
2056,15,82,74,2
2057,7,4,43,3
2058,8,10,12,2
2059,13,69,10,1
2060,6,30,0,2
2061,23,22,3,2
2062,9,151,3,2
2063,13,177,7,1
2064,10,47,65,1
2065,14,12,33,2
2066,16,11,98,3
2067,12,36,26,1
2068,15,7,60,2
2069,6,25,23,1
2070,6,12,111,3
2071,10,95,28,2
2072,10,6,38,3
2073,1,22,88,3
2074,12,14,4,3
2075,9,55,10,1
2076,10,54,48,1
2077,2,32,22,3
2078,9,47,10,2
2079,15,22,22,1
2080,16,23,18,2
2081,6,7,8,1
2082,13,93,39,1
2083,6,7,34,2
2084,15,10,11,1
2085,20,17,35,1
2086,10,25,20,2
2087,7,7,35,3
2088,6,4,6,2
2089,9,5,26,2
2090,6,13,19,1
2091,16,5,34,3
2092,11,8,0,1
2093,11,26,96,1
2094,14,6,34,1
2095,13,9,7,1
2096,6,36,14,2
2097,11,12,45,2
2098,14,32,2,1
2099,12,28,8,2
2100,6,59,9,1
2101,13,105,26,1
2102,7,50,37,1
2103,4,80,36,2
2104,8,9,99,2
2105,15,147,4,1
2106,10,21,23,3
2107,13,63,39,2
2108,12,22,80,2
2109,17,14,7,2
2110,13,90,8,1
2111,4,3,22,2
2112,14,18,2,3
2113,5,22,166,2
2114,11,7,6,2
2115,9,23,16,1
2116,6,14,54,2
2117,14,19,24,2
2118,6,68,15,3
2119,9,2,7,3
2120,6,28,187,1
2121,6,3,72,3
2122,4,31,158,2
2123,9,64,22,2
2124,12,43,29,2
2125,18,36,25,2
2126,10,19,23,2
2127,4,30,7,1
2128,13,5,5,2
2129,9,11,10,3
2130,4,21,43,2
2131,15,15,39,3
2132,14,59,8,1
2133,7,14,29,2
2134,14,56,35,2
2135,4,14,15,2
2136,9,25,3,2
2137,6,19,2,2
2138,5,139,83,2
2139,11,2,16,3
2140,13,4,1,1
2141,13,5,3,2
2142,9,20,5,1
2143,14,10,4,2
2144,8,40,15,3
2145,10,13,36,2
2146,7,48,7,1
2147,14,12,21,3
2148,12,44,67,3
2149,8,5,155,3
2150,8,77,35,1
2151,11,28,53,3
2152,9,96,1,3
2153,21,47,2,1
2154,12,95,42,3
2155,13,14,18,1
2156,15,40,77,1
2157,5,118,32,3
2158,2,129,7,1
2159,12,17,55,1
2160,7,25,145,2
2161,5,87,25,3
2162,9,76,23,3
2163,8,72,12,2
2164,9,30,8,1
2165,13,190,10,3
2166,15,62,3,2
2167,11,41,25,3
2168,11,25,10,2
2169,13,42,35,1
2170,5,13,16,1
2171,8,9,12,3
2172,6,41,3,3
2173,7,80,11,1
2174,13,19,32,3
2175,7,7,10,2
2176,12,9,57,3
2177,10,70,0,1
2178,13,4,1,1
2179,13,57,37,1
2180,10,46,14,1
2181,14,4,13,2
2182,9,31,21,2
2183,13,2,15,3
2184,16,7,47,2
2185,11,15,46,1
2186,16,82,25,3
2187,8,14,120,1
2188,2,23,11,2
2189,19,7,4,2
2190,8,20,87,3
2191,4,11,17,3
2192,16,18,1,2
2193,12,10,21,2
2194,8,7,17,3
2195,15,35,66,3
2196,8,78,25,3
2197,14,32,27,3
2198,9,117,50,2
2199,12,5,3,1
2200,3,25,32,2
2201,12,51,55,2
2202,10,29,9,2
2203,10,7,19,3
2204,14,79,113,2
2205,6,17,8,3
2206,13,37,19,1
2207,5,7,10,2
2208,11,16,25,1
2209,13,12,5,3
2210,11,11,8,2
2211,10,5,15,3
2212,11,41,18,1
2213,9,42,4,1
2214,12,5,15,2
2215,13,34,15,2
2216,10,44,189,2
2217,4,14,22,2
2218,9,12,40,2
2219,3,74,138,2
2220,9,11,6,2
2221,16,91,4,3
2222,7,10,43,3
2223,7,15,12,2
2224,9,2,4,3
2225,8,48,33,1
2226,6,2,21,3
2227,10,39,37,2
2228,6,13,4,2
2229,10,18,21,2
2230,7,12,9,2
2231,8,17,1,3
2232,14,123,60,1
2233,12,7,22,1
2234,9,140,10,2
2235,16,50,40,1
2236,12,7,8,2
2237,17,92,88,1
2238,6,20,19,1
2239,14,22,14,3
2240,14,32,19,2
2241,13,25,9,1
2242,10,7,58,3
2243,11,32,25,1
2244,2,34,52,3
2245,4,70,7,1
2246,11,50,5,1
2247,12,7,7,2
2248,9,2,0,2
2249,8,13,46,2
2250,7,127,38,1
2251,8,10,0,2
2252,8,10,9,3
2253,17,18,109,1
2254,14,2,2,3
2255,16,5,37,1
2256,12,129,238,2
2257,11,7,82,3
2258,14,5,81,3
2259,10,108,11,1
2260,10,18,5,1
2261,7,11,6,2
2262,1,99,19,3
2263,9,7,33,1
2264,15,53,11,2
2265,16,99,40,2
2266,18,97,15,2
2267,6,72,93,1
2268,5,17,30,2
2269,19,10,35,3
2270,6,88,41,1
2271,15,10,0,3
2272,14,106,4,2
2273,12,47,6,2
2274,14,154,111,1
2275,12,2,9,3
2276,16,19,16,2
2277,13,31,132,1
2278,20,26,9,2
2279,8,20,23,1
2280,9,106,129,1
2281,15,13,10,2
2282,16,33,130,2
2283,12,23,40,2
2284,13,30,6,2
2285,15,158,15,2
2286,10,103,3,1
2287,3,23,18,3
2288,20,73,74,1
2289,9,22,55,1
2290,8,10,2,2
2291,9,66,81,2
2292,13,45,16,1
2293,10,23,2,1
2294,13,28,1,3
2295,16,2,19,3
2296,8,48,5,1
2297,8,26,6,3
2298,22,18,159,1
2299,16,7,8,2
2300,10,61,30,2
2301,11,67,8,1
2302,11,83,45,1
2303,3,19,70,2
2304,6,32,7,2
2305,6,2,8,3
2306,13,5,158,2
2307,8,7,2,2
2308,14,18,21,2
2309,9,10,22,1
2310,6,37,20,1
2311,7,11,11,2
2312,14,67,67,1
2313,9,7,43,3
2314,10,10,18,2
2315,10,16,39,1
2316,16,37,45,2
2317,16,4,39,3
2318,4,11,6,2
2319,9,63,9,1
2320,8,11,10,2
2321,13,10,1,1
2322,11,28,83,2
2323,11,2,6,3
2324,6,20,13,3
2325,7,86,46,1
2326,13,106,56,1
2327,13,32,24,2
2328,21,4,21,1
2329,8,76,49,3
2330,11,14,2,3
2331,12,4,49,2
2332,9,12,8,2
2333,8,42,4,1
2334,10,16,4,2
2335,4,151,50,2
2336,13,70,81,1
2337,7,13,18,2
2338,7,5,59,1
2339,9,20,1,1
2340,22,13,5,1
2341,11,54,52,2
2342,7,40,57,2
2343,6,12,17,2
2344,5,15,18,1
2345,4,41,16,3
2346,11,7,50,1
2347,12,4,11,2
2348,11,72,5,2
2349,9,13,13,2
2350,17,10,6,3
2351,14,13,10,2
2352,4,72,0,3
2353,21,102,7,2
2354,16,27,17,2
2355,5,12,57,2
2356,7,71,54,3
2357,13,97,80,3
2358,16,6,11,2
2359,11,15,35,2
2360,10,3,35,3
2361,8,2,2,3
2362,7,24,5,1
2363,7,58,15,2
2364,13,2,5,2
2365,14,30,5,1
2366,14,11,1,2
2367,6,12,27,1
2368,9,77,66,2
2369,13,171,17,1
2370,16,33,42,1
2371,6,8,48,2
2372,12,35,11,2
2373,10,17,4,1
2374,11,10,32,2
2375,8,25,28,1
2376,13,18,26,3
2377,1,32,35,2
2378,10,46,22,3
2379,10,83,29,2
2380,10,9,26,3
2381,10,28,25,2
2382,13,123,8,3
2383,4,4,113,2
2384,7,7,5,1
2385,7,131,11,3
2386,5,23,37,3
2387,13,77,13,1
2388,4,124,12,1
2389,8,26,4,3
2390,6,7,10,3
2391,7,3,98,2
2392,10,73,3,3
2393,6,53,25,2
2394,7,145,35,2
2395,13,143,16,1
2396,8,50,11,1
2397,7,117,6,1
2398,7,15,23,3
2399,11,79,49,1
2400,7,23,8,2
2401,15,57,2,1
2402,11,48,89,2
2403,5,26,4,1
2404,13,14,12,1
2405,14,25,46,3
2406,21,8,21,2
2407,11,13,164,1
2408,6,19,85,1
2409,12,2,19,3
2410,3,6,25,1
2411,3,32,15,2
2412,14,80,7,1
2413,7,38,172,3
2414,5,11,15,2
2415,8,9,4,2
2416,4,8,13,3
2417,7,133,134,2
2418,10,10,23,3
2419,8,19,21,2
2420,11,269,8,2
2421,5,17,5,1
2422,6,110,22,1
2423,7,102,23,1
2424,10,12,9,2
2425,14,53,81,2
2426,11,21,31,2
2427,8,112,31,3
2428,6,4,6,2
2429,11,29,9,2
2430,5,121,29,1
2431,16,7,8,2
2432,6,6,33,3
2433,14,37,69,3
2434,11,81,40,1
2435,1,27,3,3
2436,8,46,6,1
2437,6,107,33,1
2438,7,26,9,2
2439,5,4,23,1
2440,2,35,54,2
2441,13,38,22,1
2442,6,11,9,1
2443,14,5,78,2
2444,6,13,2,1
2445,9,10,46,1
2446,23,22,6,1
2447,7,38,12,1
2448,6,63,19,1
2449,18,142,24,1
2450,7,84,79,1
2451,5,79,30,1
2452,4,128,31,2
2453,15,2,26,3
2454,12,22,15,1
2455,2,50,8,1
2456,7,30,56,1
2457,8,50,83,1
2458,7,99,13,1
2459,4,2,2,2
2460,5,116,1,3
2461,8,32,15,1
2462,13,5,7,1
2463,12,19,27,2
2464,8,4,1,1
2465,14,11,36,3
2466,7,2,9,3
2467,9,5,17,3
2468,9,59,18,1
2469,14,15,9,1
2470,7,24,55,2
2471,6,12,0,2
2472,11,59,27,1
2473,6,100,8,1
2474,13,30,13,1
2475,12,34,25,1
2476,10,3,3,3
2477,8,11,66,1
2478,12,29,0,2
2479,7,7,12,2
2480,8,2,3,3
2481,7,2,14,3
2482,8,16,8,2
2483,17,48,1,1
2484,7,32,44,1
2485,6,72,39,1
2486,6,14,124,3
2487,13,17,2,1
2488,11,44,7,3
2489,19,5,1,2
2490,12,104,37,3
2491,7,2,9,3
2492,10,5,84,2
2493,13,10,35,1
2494,14,4,7,1
2495,8,17,12,2
2496,8,20,0,3
2497,5,37,20,2
2498,7,14,4,1
2499,13,14,12,2
2500,9,14,3,2
2501,8,4,34,2
2502,8,13,4,1
2503,7,10,34,1
2504,6,50,20,2
2505,6,4,21,2
2506,7,142,33,2
2507,6,55,27,1
2508,12,114,43,1
2509,14,10,75,2
2510,9,31,110,2
2511,6,41,114,1
2512,9,22,82,2
2513,15,12,16,2
2514,14,58,2,1
2515,10,37,17,1
2516,10,26,25,1
2517,10,6,1,2
2518,12,221,37,1
2519,10,20,47,2
2520,12,5,7,2
2521,5,79,58,1
2522,7,4,26,2
2523,7,10,100,2
2524,6,61,4,2
2525,13,31,51,3
2526,15,30,62,1
2527,11,14,5,1
2528,11,104,23,3
2529,9,3,11,3
2530,19,9,12,1
2531,9,32,4,2
2532,12,19,21,1
2533,7,26,175,2
2534,8,4,11,2
2535,11,154,22,1
2536,14,32,2,1
2537,12,20,15,1
2538,7,70,53,1
2539,14,117,70,1
2540,2,174,19,2
2541,13,51,13,3
2542,10,14,68,1
2543,11,26,0,1
2544,6,125,23,1
2545,8,109,84,2
2546,1,111,74,2
2547,9,6,15,2
2548,12,3,5,3
2549,9,76,0,1
2550,21,5,5,1
2551,11,8,12,1
2552,8,5,28,2
2553,6,10,41,2
2554,21,98,0,2
2555,14,7,8,3
2556,7,8,6,1
2557,14,6,90,3
2558,13,44,13,1
2559,2,4,34,2
2560,9,26,16,2
2561,13,12,7,1
2562,8,7,29,2
2563,17,116,5,3
2564,9,26,12,3
2565,15,45,300,1
2566,15,139,58,1
2567,16,2,14,2
2568,16,5,34,2
2569,14,23,50,2
2570,12,14,79,3
2571,12,25,21,2
2572,15,126,22,1
2573,6,65,13,1
2574,9,80,135,2
2575,11,38,35,3
2576,8,3,44,1
2577,10,122,122,3
2578,8,7,8,1
2579,14,31,9,2
2580,11,26,14,1
2581,10,4,72,3
2582,17,29,13,2
2583,17,7,10,3
2584,10,21,69,1
2585,8,2,12,3
2586,12,20,4,3
2587,7,20,17,1
2588,6,38,47,2
2589,7,24,8,3
2590,10,44,173,2
2591,9,11,7,1
2592,14,12,36,2
2593,8,54,11,2
2594,5,2,27,3
2595,6,22,13,2
2596,6,7,137,2
2597,10,2,15,1
2598,19,19,83,1
2599,11,26,11,3
2600,16,89,197,2
2601,12,105,47,1
2602,16,26,96,2
2603,10,33,14,2
2604,8,10,18,2
2605,6,4,17,2
2606,5,90,7,1
2607,10,19,13,3
2608,5,4,8,1
2609,12,12,63,1
2610,12,135,28,3
2611,10,57,20,2
2612,13,82,17,2
2613,11,90,21,2
2614,7,7,27,1
2615,9,31,27,1
2616,13,34,8,3
2617,8,33,61,1
2618,5,11,7,2
2619,13,99,32,1
2620,9,71,30,2
2621,12,7,41,2
2622,21,24,16,1
2623,9,2,12,2
2624,8,14,15,3
2625,8,152,68,1
2626,10,60,24,2
2627,6,22,14,1
2628,7,20,20,1
2629,15,7,9,3
